estate_name,retailer,product_url,url_template,price_selector,vintage_start,vintage_end,bottle_size,active,wine_color,notes,date_added
Chateau de Fieuzal,wineandco,https://www.wineandco.com/chateau-de-fieuzal-blanc-2019/42773,,span.product-price,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-blanc-2024/70710,,span.product-price,2024,2024,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,wineandco,https://www.wineandco.com/chateau-latour-martillac-blanc-2015/19167,,span.product-price,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,wineandco,https://www.wineandco.com/chateau-bouscaut-blanc-2023/68414,,span.product-price,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,wineandco,https://www.wineandco.com/chateau-bouscaut-blanc-2016/21510,,span.product-price,2016,2016,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,wineandco,https://www.wineandco.com/chateau-malartic-lagraviere-blanc-2018/27992,,span.product-price,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau de Fieuzal,wineandco,https://www.wineandco.com/chateau-de-fieuzal-blanc-2021/60657,,span.product-price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-blanc-2023/67457,,span.product-price,2023,2023,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,wineandco,https://www.wineandco.com/chateau-malartic-lagraviere-blanc-2024/71188,,span.product-price,2024,2024,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,wineandco,https://www.wineandco.com/chateau-olivier-blanc-2015/17977,,span.product-price,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/3030-chateau-la-louviere-blanc-2020.html,,div.unit-price-cart.small.text-muted.font-italic,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2388-chateau-olivier-blanc-2018.html,,div.unit-price-cart.small.text-muted.font-italic,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/356-chateau-malartic-lagraviere-blanc-2015.html,,div.unit-price-cart.small.text-muted.font-italic,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/564-chateau-la-louviere-blanc-2015.html,,div.unit-price-cart.small.text-muted.font-italic,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/374-chateau-latour-martillac-blanc-2015.html,,div.unit-price-cart.small.text-muted.font-italic,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/866-chateau-olivier-blanc-2015.html,,div.unit-price-cart.small.text-muted.font-italic,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/1206-chateau-bouscaut-2015.html,,div.unit-price-cart.small.text-muted.font-italic,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/1638-chateau-latour-martillac-2016.html,,div.unit-price-cart.small.text-muted.font-italic,2016,2016,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/1720-chateau-bouscaut-2016.html,,div.unit-price-cart.small.text-muted.font-italic,2016,2016,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/1623-chateau-la-louviere-2016.html,,div.unit-price-cart.small.text-muted.font-italic,2016,2016,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/1609-chateau-olivier-2016.html,,div.unit-price-cart.small.text-muted.font-italic,2016,2016,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2066-chateau-malartic-lagraviere-2017.html,,div.unit-price-cart.small.text-muted.font-italic,2017,2017,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2068-chateau-la-louviere-2017.html,,div.unit-price-cart.small.text-muted.font-italic,2017,2017,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2122-chateau-olivier-2017.html,,div.unit-price-cart.small.text-muted.font-italic,2017,2017,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2129-chateau-bouscaut-2017.html,,div.unit-price-cart.small.text-muted.font-italic,2017,2017,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2320-chateau-la-louviere-blanc-2018.html,,div.unit-price-cart.small.text-muted.font-italic,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2345-chateau-malartic-lagraviere-blanc-2018.html,,div.unit-price-cart.small.text-muted.font-italic,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2393-chateau-bouscaut-blanc-2018.html,,div.unit-price-cart.small.text-muted.font-italic,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2672-chateau-la-louviere-blanc-2019.html,,div.unit-price-cart.small.text-muted.font-italic,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2703-chateau-malartic-lagraviere-blanc-2019.html,,div.unit-price-cart.small.text-muted.font-italic,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2707-chateau-latour-martillac-blanc-2019.html,,div.unit-price-cart.small.text-muted.font-italic,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2735-chateau-bouscaut-blanc-2019.html,,div.unit-price-cart.small.text-muted.font-italic,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2750-chateau-olivier-blanc-2019.html,,div.unit-price-cart.small.text-muted.font-italic,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Larrivet Haut-Brion,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/2992-chateau-larrivet-haut-brion-blanc-2020.html,,div.unit-price-cart.small.text-muted.font-italic,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/3011-chateau-carbonnieux-2020.html,,div.unit-price-cart.small.text-muted.font-italic,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/3026-chateau-bouscaut-blanc-2020.html,,div.unit-price-cart.small.text-muted.font-italic,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/3342-chateau-la-louviere-blanc-2021.html,,div.unit-price-cart.small.text-muted.font-italic,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/3360-chateau-bouscaut-blanc-2021.html,,div.unit-price-cart.small.text-muted.font-italic,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
c,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/3533-chateau-larrivet-haut-brion-blanc-2022.html,,div.unit-price-cart.small.text-muted.font-italic,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/3580-chateau-bouscaut-blanc-2022.html,,div.unit-price-cart.small.text-muted.font-italic,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/3584-chateau-la-louviere-blanc-2022.html,,div.unit-price-cart.small.text-muted.font-italic,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/3604-chateau-latour-martillac-blanc-2022.html,,div.unit-price-cart.small.text-muted.font-italic,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/3636-chateau-olivier-blanc-2022.html,,div.unit-price-cart.small.text-muted.font-italic,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/3637-chateau-carbonnieux-2022.html,,div.unit-price-cart.small.text-muted.font-italic,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,jean_merlaut,https://jean-merlaut.com/catalogue-des-vins/3660-chateau-malartic-lagraviere-blanc-2022.html,,div.unit-price-cart.small.text-muted.font-italic,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,vinotheque_bordeaux,https://vinotheque-bordeaux.com/bordeaux/4905-62902-chateau-malartic-lagraviere.html#/6-format-bouteille_075_l,,span.price,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,vinotheque_bordeaux,https://vinotheque-bordeaux.com/bordeaux/7953-81133-chateau-bouscaut-.html#/6-format-bouteille_075_l,,span.price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Carbonnieux,vinotheque_bordeaux,https://vinotheque-bordeaux.com/bordeaux/7925-114779-chateau-carbonnieux-.html#/6-format-bouteille_075_l,,span.price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau de Fieuzal,vinotheque_bordeaux,https://vinotheque-bordeaux.com/bordeaux/7927-81017-chateau-de-fieuzal-.html#/6-format-bouteille_075_l,,span.price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau de Fieuzal,vinotheque_bordeaux,https://vinotheque-bordeaux.com/bordeaux/11237-81016-chateau-de-fieuzal.html#/6-format-bouteille_075_l,,span.price,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,vinotheque_bordeaux,https://vinotheque-bordeaux.com/bordeaux/7954-82116-chateau-latour-martillac.html#/6-format-bouteille_075_l,,span.price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,vinotheque_bordeaux,https://vinotheque-bordeaux.com/bordeaux/5637-69626-chateau-malartic-lagraviere.html#/6-format-bouteille_075_l,,span.price,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,vinotheque_bordeaux,https://vinotheque-bordeaux.com/bordeaux/7930-80071-chateau-olivier.html#/6-format-bouteille_075_l,,span.price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,vinotheque_bordeaux,https://vinotheque-bordeaux.com/bordeaux/5566-81684-chateau-la-louviere-.html#/6-format-bouteille_075_l,,span.price,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,vinotheque_bordeaux,https://vinotheque-bordeaux.com/bordeaux/8207-81779-chateau-la-louviere.html#/6-format-bouteille_075_l,,span.price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Larrivet Haut-Brion,vinotheque_bordeaux,https://vinotheque-bordeaux.com/bordeaux/5632-76874-chateau-larrivet-haut-brion-.html#/6-format-bouteille_075_l,,span.price,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Larrivet Haut-Brion,vinotheque_bordeaux,https://vinotheque-bordeaux.com/bordeaux/7956-81129-chateau-larrivet-haut-brion-.html#/6-format-bouteille_075_l,,span.price,2021,2021,0.75L,TRUE,Blanc,Explicit URL,
Chateau Bouscaut,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/bouscaut/23008-vin-rouge-cru-classe-de-graves-chateau-bouscaut-2018,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/carbonnieux/23548-vin-rouge-grand-cru-classe-chateau-carbonnieux-2020,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/carbonnieux/25746-vin-rouge-grand-cru-classe-chateau-carbonnieux-2021,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/carbonnieux/25712-vin-blanc-grand-cru-classe-chateau-carbonnieux-2022,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau de Fieuzal,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/lespault-martillac/21898-vin-rouge-chateau-lespault-martillac-2019,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/fieuzal/21316-vin-rouge-cru-classe-de-graves-chateau-de-fieuzal-2019,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/fieuzal/21750-vin-blanc-chateau-de-fieuzal-2019,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/la-louviere/18999-vin-blanc-chateau-la-louviere-2017,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2017,2017,0.75L,TRUE,Blanc,Explicit URL,
Chateau La Louviere,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/la-louviere/19725-vin-rouge-chateau-la-louviere-2018,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/larrivet-haut-brion/14321-vin-blanc-chateau-larrivet-haut-brion-2015,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau Larrivet Haut-Brion,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/larrivet-haut-brion/27454-vin-rouge-chateau-larrivet-haut-brion-2020,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/latour-martillac/15636-vin-rouge-grand-cru-classe-de-graves-chateau-latour-martillac-2016,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/latour-martillac/22627-vin-rouge-cru-classe-de-graves-chateau-latour-martillac-2019,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/latour-martillac/26961-vin-blanc-cru-classe-de-graves-chateau-latour-martillac-2019,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2019,2019,0.75L,TRUE,Blanc,Explicit URL,
Chateau Latour Martillac,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/latour-martillac/25158-vin-rouge-cru-classe-de-graves-chateau-latour-martillac-2020,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Latour Martillac,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/latour-martillac/27666-vin-blanc-cru-classe-de-graves-chateau-latour-martillac-2022,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2022,2022,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/malartic-lagraviere/13880-vin-rouge-grand-cru-classe-de-graves-chateau-malartic-lagraviere-2014,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2014,2014,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/malartic-lagraviere/14325-vin-blanc-grand-cru-classe-de-graves-chateau-malartic-lagraviere-2015,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2015,2015,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/malartic-lagraviere/16903-vin-rouge-cru-classe-de-graves-chateau-malartic-lagraviere-2016,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Malartic-Lagraviere,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/malartic-lagraviere/22030-vin-blanc-grand-cru-classe-de-graves-chateau-malartic-lagraviere-2018,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2018,2018,0.75L,TRUE,Blanc,Explicit URL,
Chateau Malartic-Lagraviere,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/malartic-lagraviere/22663-vin-rouge-cru-classe-de-graves-chateau-malartic-lagraviere-2019,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/olivier/18317-vin-rouge-cru-classe-de-graves-chateau-olivier-2016,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/olivier/22032-vin-rouge-cru-classe-de-graves-chateau-olivier-2019,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/olivier/22905-vin-blanc-cru-classe-de-graves-chateau-olivier-2020,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2020,2020,0.75L,TRUE,Blanc,Explicit URL,
Chateau Olivier,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/olivier/23848-vin-rouge-cru-classe-de-graves-chateau-olivier-2020,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Olivier,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-pessac-leognan/olivier/28600-vin-rouge-cru-classe-de-graves-chateau-olivier-2021,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-haut-medoc/sociando-mallet/23106-vin-rouge-sociando-mallet-2020,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,1jour1vin,https://www.1jour1vin.com/fr/guide-achat-vin/bordeaux/vins-haut-medoc/sociando-mallet/25668-vin-rouge-sociando-mallet-2021,,div.MuiTypography-root MuiTypography-body1 mui-style-1u3yn9u,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
